,Review,Polarity
6263,worst experience buy mobile amazondon buy productcamera quality bad camera qualitytheir return policy,Negative
6264,battery life good camera quality good surely recommend others,Positive
6265,camera not clear,Neutral
6266,not bad,Positive
6267,nice phone excellent performance battery life picture quality good processor sometime weak,Positive
6268,battery backup ok camera bad,Neutral
6269,k ok camera not range camera lovers pls buy phone,Positive
6270,not received cashback till amazon dull camerai complained times amazon not taking action amazon,Negative
6271,good expected,Positive
6272,camera good front back battery back also good processor bit slow working speed moderate k good phone,Positive
6273,camera weak,Negative
6274,front camera not clear look leak mostique flying screen,Neutral
6275,good budgeted phone everything good except camera quality not cares camera wonderful option,Positive
6276,battery performance hard camera pic clearance screen set long multi dimensional uses phone overall rating best best best,Positive
6277,display not good could much quality background lighting not much effective amazon team delivered time,Negative
6278,product satisfactory phone thick overall satisfied,Neutral
6279,super phone delivered good manner damage price speed delivery thank amazon,Positive
6280,plastic body ir remote notification light,Neutral
6281,good product easy use value money,Positive
6282,satisfied,Positive
6283,specifications not matching actual performance especially battery camera voice quality poor planning return phone,Negative
6284,phone shunting auto return date closed dear mi asst kindly check quality shipping product,Positive
6285,miui awsome camera quality good daylight good battery life also negative discuss cause price range satisfied,Positive
6286,would fine metallic back cover also speaker much volume altogether worth money spent,Neutral
6287,bought th oct today e nov display become black not working suggest not buy,Negative
6288,dream phone love phone thanku redmi good camera better lens bigboss battery impressed design,Positive
6289,liked vry much reached battery life first thing admired camera screen quality also good,Positive
6290,screen guard phone cover phone get items phone someone took box,Neutral
6291,nice,Positive
6292,good batterycamera goodlook also good price worthy,Positive
6293,good phone budget battery life amazing liked much pretty good value camera not good not much satisfied,Positive
6294,screen average,Negative
6295,nothing,Neutral
6296,battery phone awesome camera looks goodprocessor greatoverall redmi brilliant phone love phone,Positive
6297,like,Neutral
6298,nice,Positive
6299,good product reasonable price phone gifted father first salary happy use,Positive
6300,best products,Positive
6301,good value money,Positive
6302,nice,Positive
6303,ok,Positive
6304,one word redmi phone really multitasking phone big screen battery backup good shandaar jabardast jindabad,Positive
6305,budget phone child shivansh,Neutral
6306,good camera not good,Neutral
6307,nice battery backup good quite heavy weighted okay camera quality not mark overall nice phone,Positive
6308,best phone budget mi battery backup impressive camera mi good compared mid budget phones,Positive
6309,bad product didnt like amazon isnt returning well dissapointed,Negative
6310,good battery life,Positive
6311,redmi marvelous phonemarvelous battery lifemarvelous camera phone performancevalue money also,Positive
6312,good,Positive
6313,good,Positive
6314,budget phone,Neutral
6315,camera quality average give ai camera not satisfied battery backup ok sound quality good,Positive
6316,easy use miui update looks impressive mi battery backup good full charge use whole day,Positive
6317,browser not support html video worst device open anything rebooting possibilities resolve issue,Negative
6318,good phone many advanced features affordable pric without doubt go,Positive
6319,camera badmobile quality poor,Negative
6320,perfect phone selfie not good not bad ok,Positive
6321,phone goodand smooth running,Positive
6322,value money super phone,Positive
6323,super,Positive
6324,function speed good not best look fine camera quality average,Neutral
6325,disappointed phone heating problem battery draining fast also options return replace amazon bad,Negative
6326,camera quality not good,Negative
6327,great product great price really like shopping amazon time delivery,Positive
6328,camera quality not good enough mentioned specifications performance terms browsing speed not worth,Negative
6329,low volume poor camera beware buy phone return policy stuck,Negative
6330,defective product received amazon replaced raising issue wish amazon continue future,Neutral
6331,excellent performance really good work amazon,Positive
6332,waste money not phone dead condition received also amazon customer care team poor responsible answer every time,Negative
6333,redmi awesome value money best budget phone range camera battery amazing well review superb q,Positive
6334,nice,Positive
6335,looking good display camera go model,Positive
6336,vest product days used many problems west product,Positive
6337,nice product colour also good also seems resemble like redmi note updated features,Positive
6338,avaerage,Neutral
6339,charger not good length cord short not working properly please raise issue exchange repaired,Negative
6340,really love phone since bought fully satisfied phone milove battery soo nice camera soo beautiful,Positive
6341,mobile looking slim nice working,Positive
6342,redmi awesome phone must buy phone value money also awesome battery life,Positive
6343,overall good nodoubt,Positive
6344,expecting better performance phone hangs many bugs reebots automatically mi screen repeats every minute,Positive
6345,best rs,Positive
6346,good mobile,Positive
6347,yesterday onwards mobile automatically restating open one app showing mini screen pls help,Neutral
6348,price phone good price pointbut display battery life not good charging speed also slow,Neutral
6349,nice phone big screen,Positive
6350,good product like mach phone gift father like much thanku amazon mi,Positive
6351,worthy,Positive
6352,support bluetooth headphones receive call sort headphones problem start selling,Neutral
6353,like mi brand,Neutral
6354,mi remote not available model redmi mobile,Negative
6355,overall best mobile k,Positive
6356,product superb good budget phone,Positive
6357,mobile camera not good,Negative
6358,worst camrea evrrr,Negative
6359,pretty cool,Positive
6360,mobile want,Neutral
6361,redmi amazing camera amazing features love phone st day bought,Positive
6362,battery life pointscamera pointsscreen quality pointsout,Neutral
6363,dislike mobile screen shaking add photo video screen not come shoot thay screen,Neutral
6364,mentioned not back cover box disappointing expect,Negative
6365,expected good product company amazing mobile budget,Positive
6366,basic product average performance used basic usage camera quality really bad display good,Neutral
6367,nice peiduct thisvprice range,Positive
6368,purchased battery backup not charged lower one day camera screen good redmi battery not good,Neutral
6369,buy online assist untill days replacmdnt reply keep passing chats calls,Neutral
6370,nt get bill back cover disappoint,Neutral
6371,overall good product range camera little poor otherwise performance good,Neutral
6372,battery life awesome camera quality not bad screen quality good,Positive
6373,good experience superb quality phone advance delivery thank amazon,Positive
6374,overall good product camera overlapping camera,Positive
6375,dislikereceived defective product still replacement not received disappointed replacment service,Negative
6376,really good battery life good camera not good ok really good got low price value money,Positive
6377,mobile good mobile like much mobile colour atracting glising colourgood mobile,Positive
6378,bought office boylooks goodreasonable pricepictures weeks use,Neutral
6379,good phone go guys model fine colour blue looks classy,Positive
6380,phone usage not upto mark opening app taking secs open phone not upto mark,Neutral
6381,really redmi successful valuable product powered mii really appreciate way serving redmi phone,Positive
6382,phone stopped working days delivery return window also closed loss poor quality phone,Negative
6383,camera poor,Negative
6384,awesome,Positive
6385,good,Positive
6386,excellent battery camera good quality thank amazon giving mobile unbelievable price,Positive
6387,super product screen quality camera battery life excellent price good like,Positive
6388,liked features k provided space many pls give cod ac book product,Positive
6389,best quality mobile reasonable price,Positive
6390,camera result not good worth price phone look good,Positive
6391,received product made china whereas amazon product manufacturer mentioned india haydrabad,Neutral
6392,purchased redmi carbon black got repaired within days worst phone ever seen,Negative
6393,gets hang often charger get heated buy due increase screen size whole dynamics gets failed,Negative
6394,nice product mi,Positive
6395,good phone,Positive
6396,days working phone not getting switch even phone also not charging please help,Neutral
6397,phone got repaired first day camera quality b phone working mode disappointed amazon,Negative
6398,battery discharge within hour mobile hanging one month mobile working one month,Neutral
6399,nice mobile price camera result not good want space want camera result not recommended,Neutral
6400,ok product not great product,Neutral
6401,nice mobile,Positive
6402,not upe mark clarity camera compare normal mobilebattery not mark,Neutral
6403,descent product price although camera quality not good money rest good,Neutral
6404,super amazing,Positive
6405,good,Positive
6406,good,Positive
6407,awesome product pricei like itvery fast delivery amazongood service delivery boy,Positive
6408,made china productdisplay quality poor hard see eye get strain not good product,Negative
6409,excellent mobile phone within budget,Positive
6410,good value money nice phone amazing many cool features perfect phone,Positive
6411,good product,Positive
6412,bought redmi days found charging problem showing false charging not charging even plugin charger,Negative
6413,buy multiple adds every youtube video not split screen option ir blaster many small problems,Neutral
6414,redmi mithis phone good camera perfect battery life processor also brillianti like new phone,Positive
6415,battery performance good camera quality lover average,Positive
6416,battery life screen quality camera ok price,Positive
6417,nice,Positive
6418,phone best budget phone recommen one lover redmi buy phone unhesitatingly,Positive
6419,redmi beast category powerful battery life nd also camera awesome,Positive
6420,nice phonelook awesome,Positive
6421,battery life good,Positive
6422,nyc product,Neutral
6423,complain mobile box head phone tell headphone inside box pls let knw mail,Neutral
6424,average price,Negative
6425,dublicate productbad camerabad speakeralso not receive warranty billall bad mobile also seller,Negative
6426,super,Positive
6427,nice mobile good budget ph also,Positive
6428,camera quality poor display not mark video quality youtube storage not good,Negative
6429,battery life long camera quality good clear picture effordable reasonable price,Positive
6430,phones battery damage unden month charge back hours,Neutral
6431,great value money deal,Positive
6432,nice phone superfast delivery,Positive
6433,worst product ever purchased even bought days back cant return,Negative
6434,cheap best gb ram fingerprint,Positive
6435,bettery life good less pricecolor nice colorscreen good quality,Positive
6436,worst camera quality redmi far better camera redmi,Negative
6437,worthy product money,Positive
6438,best phone price,Positive
6439,good battery life worth price,Positive
6440,battery life good bt camera quality not good tub video quality not good,Neutral
6441,good orice,Positive
6442,worst product terms camera mic overall ok go,Negative
6443,product met every expectations picture quality battery life everything superb perform multitask well,Positive
6444,good battery life camera quality moderate screen quality best,Positive
6445,nice phone good value money,Positive
6446,nyc phone worth money camera quality also suprb overall happy product,Positive
6447,good product satisfactory,Positive
6448,worst phone ever doubt new one old one speaker proem camera quality also worst,Negative
6449,budget ten thousand rupees mobile would super would even better noise high,Positive
6450,third class camera qualitywaste money worse product screen also badphone hanging worse phone,Negative
6451,hang without reason jut within week purchae see get refund replacement,Neutral
6452,price excellent product value money product also grandfather use phone excellent,Positive
6453,good product camera improved bit,Positive
6454,quality good nice look performance high,Positive
6455,good phone nice battery performance average camera nice touch sensitivity,Positive
6456,good according price,Positive
6457,handset not given box,Neutral
6458,good product beginners problem camera like worst camera rather thing perfect,Positive
6459,nice smartphone,Positive
6460,battery backup really nice decent photo quantity nfrom front side back camera setup good,Positive
6461,nice products,Positive
6462,nice mobile loved,Positive
6463,worthfull product,Neutral
6464,ok not upto mark camera not good battery life good speed ok,Positive
6465,awesome product long life battery camera quality not gud happy mobile,Positive
6466,,Neutral
6467,value money,Neutral
6468,product good accessories especially back cover difficult find outside,Neutral
6469,camera good price expect k overall good produ mi,Positive
6470,guys please purchases camera quality poor much havey wait not good quality screen,Negative
6471,camera quality iss not goood expected bt according priece nice phone,Positive
6472,somewhat okay screen large easy use,Positive
6473,mobile quality best,Positive
6474,good phone really nice phonei think everyone bye phone budget,Positive
6475,nice set according price,Positive
6476,week far good good buy price,Positive
6477,,Neutral
6478,average product please go option,Negative
6479,great phone value money misuper good battery backup selfie camera quality better,Positive
6480,amazing featuresi impressed quality,Positive
6481,nice,Positive
6482,nice,Positive
6483,amazing product,Positive
6484,screen size battery life good software issue,Positive
6485,worst phone range fake claims amazon well redmi,Negative
6486,average phone not much good camera expected battery life,Negative
6487,nice experience worth money durable battery life enjoyable gaming experience good quality,Positive
6488,today received redmi sky blue gb ram gb storage phone screen guard back cover phone box,Neutral
6489,,Neutral
6490,worst camera quality performance wise not satisfactory brand new phone getting hang,Neutral
6491,camera not watermark facility take photos fingerprint sensor,Neutral
6492,good phone camera average,Positive
6493,good phone camera quality bit low,Positive
6494,product okey range,Neutral
6495,mobile not working fast even though ram gb something wrong want change possible,Neutral
6496,handy product camera quality not good price ask much specifications,Neutral
6497,camera quality not mega pixel camera quality poor,Negative
6498,good mobile,Positive
6499,nice raning slightly tuff,Positive
6500,bettery life good camera also nice nd screen quality nice totally good handset,Positive
6501,back camera good redmi low budget phone middle class people like iphone thanku brilliance milove,Neutral
6502,nice product love,Positive
6503,split screen not working also space button not working contact saving editing,Neutral
6504,box contain warranty card user guide clearly mentioned box contain,Neutral
6505,bad phone hang daily please buy phone camera quality poor,Negative
6506,ten day mobile work take service center service return,Neutral
6507,battery much better,Positive
6508,back camera quality soo bad,Negative
6509,mi redmi phone amazing departments love phonethis phone beat budget phone,Positive
6510,amazon service good purchased reason amazon service,Positive
6511,everything ok front camera worst,Negative
6512,camera bad,Negative
6513,like,Neutral
6514,best phone price,Positive
6515,best quality low price,Positive
6516,good choice online classes,Positive
6517,product nice bought remote control car not working replacement policy next day,Neutral
6518,wonderful one suggestion please provide hands free mobile cover along great u,Positive
6519,excellent,Positive
6520,excellent,Positive
6521,nice,Positive
6522,screen split option phone advice not purchase phone,Neutral
6523,want phone minimal function less expectation phone good,Neutral
6524,good android phone competitive price,Positive
6525,good,Positive
6526,nice phone nice product,Positive
6527,really worst got device within week facing heating issue,Negative
6528,loved,Positive
6529,good phone thise price amazon delivery fast value money,Positive
6530,browser not support html video screen issue waiting return product,Neutral
6531,today th nov phone screen not working show replace item,Neutral
6532,camera not mark,Neutral
6533,good battery camera screen quality,Positive
6534,bt not gave transparent pouch cover,Neutral
6535,average quality performance overall feedback seems poor terms users friendly ui,Neutral
6536,good,Positive
6537,design good battery life expected screen quality far better another phone,Positive
6538,not download bill,Neutral
6539,mobile automatically restarting waste money,Negative
6540,mobile nice battery life good nice holding hand,Positive
6541,wow,Neutral
6542,best smartphone budget category value money phone fully feature packed phone,Positive
6543,first excellent value money better processor better battery life also milove,Positive
6544,wow great phone camera super battery good happy phone,Positive
6545,good product use,Positive
6546,super adhurs phone chala chala baagundi thank u amazon,Positive
6547,awesome product camera not good zooming x photo gets blurry,Positive
6548,screen touch not working charger missing,Negative
6549,ok,Positive
6550,bad product badamazon receive calls battery bad buy product,Negative
6551,battery good camera not good performance ok,Positive
6552,not buy g wifi not connecting helpline number not capable helping false marketing,Negative
6553,battery life good camera quality also good earphone not available mobile redmi,Positive
6554,best phone,Positive
6555,everything good camera quality poor,Neutral
6556,value money camera quality not satisfied,Negative
6557,proplem show triple camera mobile dual camera,Neutral
6558,nice mobile price,Positive
6559,totally money worth buy mobile camera quality poor,Neutral
6560,good,Positive
6561,good,Positive
6562,mobile ok camera worst nokia mb cam better quality bad quality camera,Negative
6563,phone good mobile heating problem hope get resolved new upcoming update,Positive
6564,good camera quality picture quality verybad mobile side view beautiful,Positive
6565,waste money buy product days mobile switch automatically within minutes,Negative
6566,good battery backup screen best camera,Positive
6567,good,Positive
6568,perfect item budget,Positive
6569,brother like,Neutral
6570,camera display quality poor camera like mp bad quality please purchase,Negative
6571,nice product prize redmi cemera battery good screen quality best,Positive
6572,good product,Positive
6573,super wonderful value money good quality happy product,Positive
6574,product good usefulso love product,Positive
6575,well,Neutral
6576,range mobile best use,Positive
6577,good productyour item good not satisfied courier service,Positive
6578,ok,Positive
6579,awesome smart phone,Positive
6580,budget best choice,Positive
6581,nice one option go poco aur per choice one also good,Positive
6582,product days purchase getting hanged typing needs immediate attention replacement,Neutral
6583,browser not support html video days facing booting issues,Neutral
6584,much,Positive
6585,low quality camera sensor low resolution screen speaker also worst,Negative
6586,budget phone good battery camera screen,Positive
6587,battery super screen quality average,Neutral
6588,product good amazon packaging not good expected,Neutral
6589,good product,Positive
6590,redmi smooth battery life good redmi not give case box better,Positive
6591,fingure print lock not working,Neutral
6592,good quality phone low price buy product happy,Positive
6593,camera not good thinking buy go redmi prime,Negative
6594,value money,Neutral
6595,shows find device closed unexpectedlyon first day phonepls buy,Neutral
6596,nice,Positive
6597,camera quality good also gaming experience superb good battery life mi redmi redmi iz lub,Positive
6598,redmi good phone really frnt cam little bit grains really good phone,Positive
6599,redmi good camera battery life processor also nice like new device,Positive
6600,mobile hang camera quality poor also battery life not good facing network issue mobile,Negative
6601,made china,Neutral
6602,not good expected,Negative
6603,good,Positive
6604,good,Positive
6605,selfie camera came faulty clicks hazy dull pictures buy,Negative
6606,good phone light weight camera quality good,Positive
6607,nice phone price,Positive
6608,much hanging problem please buy overall good hanging freeze frequently,Positive
6609,best phone value money milove best battery backup phone smooth game best camera,Positive
6610,really amazing,Positive
6611,hopeless phone big mistake,Neutral
6612,super,Positive
6613,third class camera not quality buy mobile return not available,Neutral
6614,nice products,Positive
6615,hanging peace,Neutral
6616,evrythgn good till important thing get headphones along,Positive
6617,good,Positive
6618,good,Positive
6619,affordable price nice look go take late,Neutral
6620,beautiful compatible product excellent features,Positive
6621,nice product,Positive
6622,notification sound low reduce ringtone sound want able notice easily,Positive
6623,camera average,Negative
6624,good product,Positive
6625,overall performance good fast delivery good packaging,Positive
6626,charger mentioned box w received normal w aneed replacement,Neutral
6627,great product doubt great buy,Positive
6628,good camera not good price mobile ok,Positive
6629,nice product,Positive
6630,good product expected amazon always sell good genuine product affordable rate,Positive
6631,not good product function not work series,Negative
6632,hanging sometimes probably even times per day mobile automatically hanged,Neutral
6633,exellent product,Neutral
6634,waste mobile dont buy hanging issue bought mobiles problem,Negative
6635,mi always best pocket friendly awesome configurations,Positive
6636,camara quality not good please try purchase,Negative
6637,camera quality ok ok specifications good go,Positive
6638,nice phone,Positive
6639,battery life good camera may include function,Positive
6640,good product prizecamera quality goodbattery goodscreen average,Positive
6641,major issue voice call problem voice not audible side,Neutral
6642,best quality mi,Positive
6643,good,Positive
6644,phone look stylish phone pretty solid nice design,Positive
6645,another good product mi amazon,Positive
6646,new brand phone however call getting disconnected often really disappointed,Negative
6647,value money,Neutral
6648,within month mobile gets problem would get repaired,Neutral
6649,nice phone got great indian festival totally value money device,Positive
6650,good one price range liked,Positive
6651,low picture quality,Neutral
6652,btry awesomecamera display qwality good according price,Positive
6653,nice phone colour flashy functions soo well love phone,Neutral
6654,back colour bright things good suggest anyone buy,Positive
6655,phone value money cemra bad,Negative
6656,stop selling product worst utterflop product redmi,Negative
6657,worst camera quality not able return customer care suggesting technician visit,Negative
6658,battery ram rom display size processor goodbut display quality camera ok,Positive
6659,accessories item adopter usb cable missing get item back,Neutral
6660,good look nice mobile price range,Positive
6661,charger issue addpter heting much min,Positive
6662,nice battery displayvery poor cameraoverall good phone,Positive
6663,accessories missing,Negative
6664,camera quality nice mobile show picture value money,Positive
6665,product good garuntee card not yet received,Positive
6666,find device closed unexpectedlythis message shown using phone restarting,Neutral
6667,worst product ever bought screen working worst customer service,Negative
6668,camera quality worst bad clarity,Negative
6669,fingerprint good reliable battery backup por camera quality,Positive
6670,nice phone par,Positive
6671,one word dont buy,Neutral
6672,nice phone reasonable price,Positive
6673,bad low quality camera rear front booth think phone copy duplicate,Negative
6674,good product,Positive
6675,like mobile things nice like camera battery music system etc,Positive
6676,camera quality good best mobile low price mi redmi redmi iz lub,Positive
6677,camera bad quality,Negative
6678,good,Positive
6679,good service,Positive
6680,good,Positive
6681,mobile not boot already returned book nobody response find divice closed unexpectedly,Neutral
6682,product good delivered fast supubbb,Positive
6683,fast delivery nice packing nice product,Positive
6684,everything fine camera little bit disappointing,Negative
6685,performance lowlow cost basically used ok,Positive
6686,best,Positive
6687,awesome phone good ordering one,Positive
6688,front camera quality not good,Negative
6689,nice product,Positive
6690,website mentioned made india handed made china product,Neutral
6691,battrry life ok camera poor picture quality somewhat,Neutral
6692,,Neutral
6693,nice,Positive
6694,camera simply weast,Neutral
6695,product good worth price want camera quality not,Positive
6696,phone good camera back one show purpose,Positive
6697,good,Positive
6698,osm mobile,Neutral
6699,beautiful mobile unbelievable working,Positive
6700,hanging problem phone slow worst phone phone price value k not k ok,Negative
6701,worth money really sprb u buy without doubt tq amazon osm product,Positive
6702,worst mobile never ever seen waste money cant give star mobile,Negative
6703,redmi good product value money battery life camera good,Positive
6704,good,Positive
6705,camera quality poor features okay,Neutral
6706,value money charging time hours,Neutral
6707,average rating,Negative
6708,battery superb excellent brand mi evergreen mi company,Positive
6709,camera quality bettery poor mobile cover not achive glass,Negative
6710,battery backup fantastic selfie camera quality not good,Neutral
6711,hello dear sir redmi handset good product camera quality ultimately,Positive
6712,good fone,Positive
6713,good one camera not potential value ok,Positive
6714,price buy,Neutral
6715,bad products slow battery charging always getting start automatically,Negative
6716,wrist product,Neutral
6717,ok old look performance,Positive
6718,price paid good product,Positive
6719,product really worst days purchase continually switching,Negative
6720,battery life not good,Negative
6721,phone good color orange,Positive
6722,could much better given c port,Positive
6723,time best service well safe productsi trust amazon,Positive
6724,gave g processor perform realme c narzo,Neutral
6725,good product,Positive
6726,good product,Positive
6727,nice product,Positive
6728,good,Positive
6729,mobile hanging camera quality worst need return mobile,Negative
6730,everything expected need warrenty card signed sealed dealer,Neutral
6731,superb,Positive
6732,bad camera quality,Negative
6733,buy mobile amazon send duplicate mobile plz camera colity not good,Negative
6734,not bad camera normal happy,Positive
6735,good quality camera nice look mobile phone mi,Positive
6736,good photo good photos aswm battery,Positive
6737,excellent phone low cost super battery camera storage,Positive
6738,average product camera sound quality not good,Neutral
6739,super phone,Positive
6740,good phone camera quality worst otherwise marvelous phone,Positive
6741,exchange policy not goodon silly reason denied pick,Negative
6742,bad product camera performance poor night plz plz plz waste money,Negative
6743,best best k bought dad really liked thanx mi,Positive
6744,display like vga redmi camera better redmi poor quality mobile,Neutral
6745,jordar,Neutral
6746,like,Neutral
6747,super,Positive
6748,,Neutral
6749,awesome quality phone happy buy,Positive
6750,gb ram running like gb ram worst buy phone,Negative
6751,good mobile budget fastest delivery hours tq amazonn,Positive
6752,phone gooddisplaybettryscreen good,Positive
6753,best mobile good features budget range,Positive
6754,nice,Positive
6755,best,Positive
6756,mi battery amazing completely value money multitasking easy,Positive
6757,super mobile normal users,Positive
6758,good service amazon,Positive
6759,good,Positive
6760,good,Positive
6761,dark colour not business people also not get gst bill,Negative
6762,good,Positive
6763,value money,Neutral
6764,good,Positive
6765,bad service bad product amazon shaping,Negative
6766,best gaming phone misuper battery backup good best looking phone,Positive
6767,display ok camera quality low battery good,Positive
6768,battery life better available box normal standard adapter not good,Neutral
6769,good,Positive
6770,voice low nice,Positive
6771,like using regular daily personal necessary life thank,Neutral
6772,amazing product,Positive
6773,,Neutral
6774,phone poor camera processor except good,Neutral
6775,waste money,Negative
6776,not bad thousands rupees features not good redmi ok,Neutral
6777,good mobile value money milove heating game mode screen smoothly,Positive
6778,buy phone camera quality poor third class phone waste money,Negative
6779,product bad change product camara quality speed bad,Negative
6780,camara question good,Positive
6781,good productsi happy,Positive
6782,osm,Neutral
6783,battary backup goodtouch screen respond good,Positive
6784,frequently getting rebooted every second wosrt experience,Neutral
6785,battery backup poor whithin hour discharge instantly,Negative
6786,awesome,Positive
6787,average,Negative
6788,mobile ok looking nice camera poor,Positive
6789,browser not support html video fingerprint sensor responding,Neutral
6790,camera quality bad photos snapped mobile bad,Negative
6791,worst camera performance worst processor performance worst video calling,Negative
6792,,Neutral
6793,never buy product cheated poor quality poor sound video quality,Negative
6794,taken yesterday mobile phone getting hot putting charge,Positive
6795,product packing worst product quality good product delivery also good,Neutral
6796,best mobile decent price good look mi redmi redmi iz lub,Positive
6797,like product,Neutral
6798,bad product west money camara quality bad dont buy phone,Negative
6799,would never suggest anyone buy cheapest phone,Neutral
6800,nice phone within budget gifted phone mom happy,Positive
6801,hi guys patches cell phone wo rest phone camera not clear,Neutral
6802,superb,Positive
6803,best budget smartphone price segment great value money product,Positive
6804,overall experience good thanks,Positive
6805,chinese crap,Negative
6806,good,Positive
6807,want say amazon gives good product,Positive
6808,battery screen life good camera not nice overall ok,Positive
6809,good phone k,Positive
6810,camera quality not soo good,Positive
6811,best budget mobile,Positive
6812,battery good camera quatity not satisfied difficult use one hand,Neutral
6813,battery life goodscreen also nicebut camera average,Negative
6814,best camera best power full gaming phoneand best battery backup,Positive
6815,battery good camera quality bad screen good,Positive
6816,good,Positive
6817,good,Positive
6818,good,Positive
6819,poor quality not return amazon best filpcart app not buy item,Positive
6820,camera quality bad sometimes heating problems rating,Negative
6821,good phone lowest price expect,Positive
6822,good phone,Positive
6823,best value,Positive
6824,received dead piece,Negative
6825,good product budget,Positive
6826,disappointed phone time also gota damaged phone,Negative
6827,like mobile exact price features,Positive
6828,camera quality poor otherwise good budget phone,Neutral
6829,good battery life camera quality big screen best product low price,Positive
6830,gud,Neutral
6831,gud,Neutral
6832,good phn camera quality not good,Neutral
6833,like,Neutral
6834,good product support,Positive
6835,worth money,Positive
6836,value money,Neutral
6837,value money,Neutral
6838,nice phonebut delivered half bill packing,Positive
6839,bad camera service not clear pic colour good screen quality,Neutral
6840,light look goo compared earlier ones,Positive
6841,purely budget phone good battery backup,Positive
6842,not bad amazon service bad service not mentioned clear procedure,Neutral
6843,good product like expect good,Positive
6844,phone keeps switching whyyy got today,Neutral
6845,worst phone ever average camera fingerprint not working day two,Negative
6846,personally recommended buy bcz user interface problem,Neutral
6847,good,Positive
6848,battery life goodscreen goodcamera average,Negative
6849,worst become china mobile buy thishsd card not support,Negative
6850,good price range,Positive
6851,camera quility bad buy wants good pics,Neutral
6852,buy mobile not good models,Negative
6853,mobile camera quality bad also body not good,Negative
6854,everything good camera quality poor,Neutral
6855,good issue,Positive
6856,good phone lowest budget good performance good fast delivery,Positive
6857,finger not working,Neutral
6858,redmi mobile best mobile good product good camera battery quality,Positive
6859,good product mobile box open warranty card manual guide book,Positive
6860,problem display,Neutral
6861,camara sounds quality not good,Negative
6862,budget phone,Neutral
6863,battery backup camera quality soo good phone hanging,Positive
6864,not feeling good buttons voice clarity camera,Positive
6865,looking good camera buy phone,Positive
6866,best phone value money milove best battery backup big screen size,Positive
6867,battery life screen qaulity good camera qaulity better,Positive
6868,camera quality poor not satisfied camera picture quality,Negative
6869,best phone amazon great indian sale,Positive
6870,decent phone got offer,Neutral
6871,mobile phone get heated soo quickly camera quality worst,Negative
6872,amazing phone price gift friend loved,Positive
6873,speaker working badcamera badwest coast money,Neutral
6874,usb cable sim eject tool warranty card not contained box,Neutral
6875,camera quality low lekin thanks amazon app fast delivery,Neutral
6876,battery backup getting discharge fast compared brands,Positive
6877,network issue phone not working proper incoming outgoing calls,Neutral
6878,every thing good received charger please give charger,Positive
6879,camera quality not good bad quality,Negative
6880,want improve camera display,Neutral
6881,hanging problem front camera picture not clear network issue,Neutral
6882,screen damaged crack screen looks like fallen somewhere,Neutral
6883,averageprice affordable,Neutral
6884,screen problem flickering issue,Neutral
6885,good mobile,Positive
6886,good mobile,Positive
6887,good option k budget processor r brilliant,Positive
6888,piece crap keeps rebooting every secs,Negative
6889,good compared amount camera quality poor,Neutral
6890,camera quality poor otherwise screen bettery quality awesome,Positive
6891,voice disturbance set need replacement immediately pls,Neutral
6892,airtel jio support stand wifi calling good features,Positive
6893,like phone colour like mobile,Neutral
6894,good,Positive
6895,heating much poor camera,Negative
6896,good phone,Positive
6897,good phone,Positive
6898,camera resolution not good described profile,Negative
6899,badmobile automatically restarting several times,Neutral
6900,camera quality poor not worth money product,Negative
6901,super phonei happythank amazon,Positive
6902,rough finish volume home button,Neutral
6903,nice not satisfied camera phone okay nice,Positive
6904,battery good camera low sreen best,Positive
6905,small price good mobile,Positive
6906,good delivery nice phone camera not good expectations,Positive
6907,quality products,Neutral
6908,please buy remember,Neutral
6909,good,Positive
6910,bad phone,Negative
6911,bht ganda phone h kisi ko recommend ni krunga isko lene k lye,Neutral
6912,like best beetri life great,Positive
6913,good,Positive
6914,back exit button easy operate new users,Neutral
6915,screen quality bad also camera not good price,Negative
6916,good product length usb cable short,Positive
6917,selfie camera not satisfied please improve otherwise phone good,Positive
6918,nice mobilecover not available tuffun glass not available,Neutral
6919,phone good find back cover phone box,Positive
6920,good phone except camera range money really good,Positive
6921,worst quality please buy,Negative
6922,good product per cost features,Positive
6923,good product thank amazon,Positive
6924,like mobile phone itz awsome best use,Positive
6925,good one,Positive
6926,battery life super camera quality low screen quality ok,Positive
6927,best phone first time smart phone users also worth purchase,Positive
6928,bad camera quality lik basic model not redmi quality,Negative
6929,worst product pls buy using past days worst ever,Negative
6930,phone screen not working return bad customer care service,Negative
6931,excellent phone headsets back case,Positive
6932,short product not meets expectations,Neutral
6933,temperd glass earphone box,Neutral
6934,worst phone ever go samsung far better xiaomi,Negative
6935,screen battery life not bad camera not good,Neutral
6936,product defective not working,Neutral
6937,camera quality poor hang problem occur,Negative
6938,orange colour not like image dull,Negative
6939,quality superb colour good really liked battery good,Positive
6940,camera quality not good quality product ok,Neutral
6941,smooth sailing,Positive
6942,better performance good phone battery awesome mi love,Positive
6943,battery life good camera bad,Neutral
6944,best price great indian festival,Positive
6945,loved product good,Positive
6946,faltu camera quality,Neutral
6947,nice product,Positive
6948,battery life good camera okay okay screen quality not bad,Positive
6949,like product quality priceworth money,Neutral
6950,mobile not getting charge not able use phone week,Negative
6951,star,Neutral
6952,battery best camera bad,Neutral
6953,price range good mobile,Positive
6954,less camera clarity,Negative
